"block","plot","observer","visit","sampling_period","Rts_obs","obs_year","dp_march","min_post_sunrise","species","behaviour","sex","height","dist","minutes_to_obs"
"brudgatan","plot_42","jkn","second","second",2017-04-28 06:31:00,"2017",28,95,"rodhe","Song","Male",NA,25.7856926853181,0.883333333333333
"brudgatan","plot_42","jkn","second","second",2017-04-28 06:33:08,"2017",28,97.1333333333333,"talge","Alarm call","Male/Female",NA,10.1025994673739,3.01666666666667
"brudgatan","plot_42","jkn","second","second",2017-04-28 06:30:34,"2017",28,94.5666666666667,"tofss","Song","Male",NA,47.010698399915,0.45
"brudgatan","plot_45","jkn","second","second",2017-04-28 05:59:39,"2017",28,63.65,"kungl","Song","Male",NA,7.91754521334033,4.85
"brudgatan","plot_45","jkn","second","second",2017-04-28 05:58:24,"2017",28,62.4,"tofss","Song","Male",NA,41.1961910765892,3.6
"brudgatan","plot_45","jkn","second","second",2017-04-28 05:56:21,"2017",28,60.35,"talge","Alarm call","Male/Female",NA,9.35389513789807,1.55
"brudgatan","plot_45","jkn","second","second",2017-04-28 05:55:26,"2017",28,59.4333333333333,"tofss","Song","Male",NA,7.74512934468333,0.633333333333333
"brudgatan","plot_45","jkn","second","second",2017-04-28 05:55:04,"2017",28,59.0666666666667,"bofik","Song","Male",NA,38.9249543481832,0.266666666666667
"kilsjon","plot_83","jkn","second","second",2017-04-28 10:53:43,"2017",28,357.716666666667,"rodhe","Song","Male",NA,46.5305566124305,4.83333333333333
"kilsjon","plot_83","jkn","second","second",2017-04-28 10:52:12,"2017",28,356.2,"taltt","Song","Male",NA,45.2246689999584,3.31666666666667
"kilsjon","plot_83","jkn","second","second",2017-04-28 10:49:31,"2017",28,353.516666666667,"talge","Song","Male",NA,19.238551051992,0.633333333333333
"kilsjon","plot_83","jkn","second","second",2017-04-28 10:49:05,"2017",28,353.083333333333,"rodhe","Song","Male",NA,36.1087022165536,0.2
"kilsjon","plot_85","jkn","second","second",2017-04-28 10:12:27,"2017",28,316.45,"talge","Alarm call","Male/Female",NA,41.575424591914,2.31666666666667
"kilsjon","plot_85","jkn","second","second",2017-04-28 10:13:59,"2017",28,317.983333333333,"svars","Song","Male",NA,28.2002432651166,3.85
"kilsjon","plot_85","jkn","second","second",2017-04-28 10:11:25,"2017",28,315.416666666667,"kungl","Song","Male",NA,40.9274228896887,1.28333333333333
"kilsjon","plot_85","jkn","second","second",2017-04-28 10:10:27,"2017",28,314.45,"rodhe","Song","Male",NA,29.3802843067352,0.316666666666667
"kilsjon","plot_88","jkn","second","second",2017-04-28 09:34:26,"2017",28,278.433333333333,"rodhe","Song","Male",NA,42.9187453385241,0.8
"kilsjon","plot_88","jkn","second","second",2017-04-28 09:35:19,"2017",28,279.316666666667,"tofss","Song","Male",NA,27.6003588181522,1.68333333333333
"kilsjon","plot_88","jkn","second","second",2017-04-28 09:36:18,"2017",28,280.3,"bofik","Song","Male",NA,37.1454050029545,2.66666666666667
"kilsjon","plot_88","jkn","second","second",2017-04-28 09:37:41,"2017",28,281.683333333333,"bofik","Alarm call","Male/Female",NA,30.5925355509042,4.05
"ravsta","plot_201","ses","second","second",2018-04-28 08:30:00,"2018",28,214,"spila","Song","Male",12,12.139189603906,5
"ravsta","plot_201","ses","second","second",2018-04-28 08:25:00,"2018",28,209,"rodhe","Song","Male",NA,43.265452951151,0
"ravsta","plot_201","ses","second","second",2018-04-28 08:25:00,"2018",28,209,"talge","Carrying nestmaterial: bird seen","Male",3,28.4931459301802,0
"ravsta","plot_202","ses","second","second",2018-04-28 07:28:00,"2018",28,152,"stort","Song","Male/Female",NA,47.3068516284906,3
"ravsta","plot_202","ses","second","second",2018-04-28 07:29:00,"2018",28,153,"kungl","Alarm call","Male",12,37.1267644333271,4
"ravsta","plot_202","ses","second","second",2018-04-28 07:30:00,"2018",28,154,"grona","Song","Male",15,35.1987450483084,5
"ravsta","plot_202","ses","second","second",2018-04-28 07:25:00,"2018",28,149,"svars","Song","Male",15,46.8408117458913,0
"ravsta","plot_202","ses","second","second",2018-04-28 07:28:00,"2018",28,152,"blams","Song","Male",10,36.3674069084939,3
"ravsta","plot_202","ses","second","second",2018-04-28 07:26:00,"2018",28,150,"rodhe","Song","Male",4,45.5581788287904,1
"ravsta","plot_202","ses","second","second",2018-04-28 07:27:00,"2018",28,151,"bofik","Song","Male",NA,47.1859631351399,2
"ravsta","plot_202","ses","second","second",2018-04-28 07:28:00,"2018",28,152,"jarnv","Song","Male",NA,48.0864424560719,3
"ravsta","plot_203","ses","second","second",2018-04-28 09:11:00,"2018",28,255,"stort","Alarm call","Male/Female",NA,48.2386573640698,1
"ravsta","plot_203","ses","second","second",2018-04-28 09:10:00,"2018",28,254,"rodhe","Song","Male",NA,46.1855656870935,0
"ravsta","plot_203","ses","second","second",2018-04-28 09:11:00,"2018",28,255,"kungl","Song","Male",15,46.7042478212368,1
"ravsta","plot_203","ses","second","second",2018-04-28 09:11:00,"2018",28,255,"notva","Alarm call","Male/Female",NA,48.2586970042178,1
"ravsta","plot_203","ses","second","second",2018-04-28 09:13:00,"2018",28,257,"bofik","Song","Male",NA,48.374121096346,3
"ravsta","plot_203","ses","second","second",2018-04-28 09:14:00,"2018",28,258,"dubbt","Song","Male",15,44.305874926569,4
"ravsta","plot_203","ses","second","second",2018-04-28 09:15:00,"2018",28,259,"blams","Alarm call","Male/Female",12,21.8682761390976,5
"ravsta","plot_203","ses","second","second",2018-04-28 09:15:00,"2018",28,259,"talge","Alarm call","Male/Female",3,26.8133086030398,5
"ravsta","plot_210","ses","second","second",2018-04-28 07:55:00,"2018",28,179,"jarnv","Song","Male",15,46.1408733771201,0
"ravsta","plot_210","ses","second","second",2018-04-28 07:56:00,"2018",28,180,"talge","Alarm call","Female",10,28.5719180318133,1
"ravsta","plot_210","ses","second","second",2018-04-28 07:56:00,"2018",28,180,"talge","Alarm call","Male/Female",4,25.9459194795432,1
"ravsta","plot_210","ses","second","second",2018-04-28 07:57:00,"2018",28,181,"rodhe","Song","Male",5,34.6469280115143,2
"ravsta","plot_210","ses","second","second",2018-04-28 07:59:00,"2018",28,183,"blams","Alarm call","Female",4,32.340234749634,4
"ravsta","plot_210","ses","second","second",2018-04-28 07:59:00,"2018",28,183,"blams","Alarm call","Male",4,34.7130371988602,4
"ravsta","plot_210","ses","second","second",2018-04-28 07:59:00,"2018",28,183,"notsa","Alarm call","Male/Female",15,34.9400324637965,4
"ravsta","plot_210","ses","second","second",2018-04-28 07:56:00,"2018",28,180,"talge","Alarm call","Male",10,28.2548223497947,1
"ravsta","plot_211","ses","second","second",2018-04-28 06:50:00,"2018",28,114,"koltt","Song","Male",NA,46.3328434459804,0
"ravsta","plot_211","ses","second","second",2018-04-28 06:53:00,"2018",28,117,"gardg","Song","Male",NA,42.9676885139718,3
"ravsta","plot_211","ses","second","second",2018-04-28 06:51:00,"2018",28,115,"tofss","Song","Male",15,24.8778462256424,1
"stocksatra","plot_49","jkn","fifth","second",2017-06-28 09:47:10,"2017",89,377.166666666667,"bofik","Song","Male",NA,41.1507978535072,0.166666666666667
"stocksatra","plot_49","jkn","fifth","second",2017-06-28 09:48:10,"2017",89,378.166666666667,"domhe","In breeding habitat: bird seen","Male",7,8.23648784345495,1.16666666666667
"ravsta","plot_201","ses","second","second",2017-04-30 09:58:00,"2017",30,308,"tofss","In breeding habitat: bird seen","Male",NA,45.7781631024222,3
"ravsta","plot_202","ses","second","second",2017-04-30 09:15:00,"2017",30,265,"ringa","Song","Male",NA,34.5354776391379,0
"ravsta","plot_202","ses","second","second",2017-04-30 09:15:00,"2017",30,265,"rodhe","Song","Male",4,43.3257544890873,0
"ravsta","plot_202","ses","second","second",2017-04-30 09:16:00,"2017",30,266,"blams","Song","Male",NA,43.7144056834971,1
"ravsta","plot_202","ses","second","second",2017-04-30 09:18:00,"2017",30,268,"kungl","Song","Male",15,19.651727707356,3
"ravsta","plot_202","ses","second","second",2017-04-30 09:20:00,"2017",30,270,"bofik","Song","Male",8,39.3168065076677,5
"stenby","plot_119","jkn","second","second",2018-04-30 06:13:28,"2018",30,83.4666666666667,"koltt","Alarm call","Male/Female",NA,32.6718779540123,0.25
"stenby","plot_119","jkn","second","second",2018-04-30 06:14:46,"2018",30,84.7666666666667,"trake","Song","Male",NA,44.995050597355,1.55
"stenby","plot_119","jkn","second","second",2018-04-30 06:17:25,"2018",30,87.4166666666667,"koltt","Song","Male",NA,39.6334041806611,4.2
"stenby","plot_119","jkn","second","second",2018-04-30 06:15:57,"2018",30,85.95,"bofik","Alarm call","Male/Female",NA,39.8698142703561,2.73333333333333
"stenby","plot_119","jkn","second","second",2018-04-30 06:14:10,"2018",30,84.1666666666667,"bofik","Song","Male",NA,39.7282289814657,0.95
"halsingdal","plot_120","jkn","second","second",2018-04-30 08:04:20,"2018",30,194.333333333333,"trapa","Song","Male",19,39.4409459352405,0.133333333333333
"halsingdal","plot_121","jkn","second","second",2018-04-30 08:45:42,"2018",30,235.7,"trapa","Song","Male",NA,48.386752177087,4.68333333333333
"hagaberg","plot_204","ses","second","second",2018-04-30 06:35:00,"2018",30,105,"trapa","Song","Male",15,44.5595481063431,0
"hagaberg","plot_204","ses","second","second",2018-04-30 06:36:00,"2018",30,106,"blams","In breeding habitat: bird seen","Male/Female",2,28.1824068816588,1
"hagaberg","plot_204","ses","second","second",2018-04-30 06:39:00,"2018",30,109,"taltt","In breeding habitat: bird seen","Male/Female",0,34.9868397117122,4
"hagaberg","plot_204","ses","second","second",2018-04-30 06:35:00,"2018",30,105,"lovse","Song","Male",NA,23.5481849498,0
"hallsbo","plot_205","ses","second","second",2018-04-30 07:31:00,"2018",30,161,"gardg","Song","Male",1,49.3705877847234,1
"hallsbo","plot_205","ses","second","second",2018-04-30 07:30:00,"2018",30,160,"taltt","Song","Male",NA,47.6480298112552,0
"hallsbo","plot_205","ses","second","second",2018-04-30 07:30:00,"2018",30,160,"talla","Song","Male",NA,45.1433558596191,0
"hallsbo","plot_206","ses","second","second",2018-04-30 08:05:00,"2018",30,195,"talge","Song","Male",3,25.6267012487203,0
"hallsbo","plot_206","ses","second","second",2018-04-30 08:07:00,"2018",30,197,"bofik","Alarm call","Male",NA,47.4897640515839,2
"hallsbo","plot_206","ses","second","second",2018-04-30 08:10:00,"2018",30,200,"blams","Alarm call","Male/Female",NA,44.8149287148485,5
"kungshamn","plot_301","ses","second","second",2018-04-30 09:09:00,"2018",30,259,"dubbt","In breeding habitat: bird seen","Male/Female",15,28.217254925812,4
"kungshamn","plot_301","ses","second","second",2018-04-30 09:10:00,"2018",30,260,"blams","Song","Male/Female",10,24.2672226354503,5
"kungshamn","plot_301","ses","second","second",2018-04-30 09:08:00,"2018",30,258,"talge","Alarm call","Male",8,26.1008428686215,3
"kungshamn","plot_301","ses","second","second",2018-04-30 09:08:00,"2018",30,258,"bofik","Alarm call","Male/Female",10,35.0690561458641,3
"brudgatan","plot_38","jkn","second","second",2018-04-30 05:18:43,"2018",30,28.7166666666667,"talla","Song","Male",NA,47.8634138471375,2.41666666666667
"brudgatan","plot_39","jkn","second","second",2018-04-30 04:57:54,"2018",30,7.9,"blams","Alarm call","Male/Female",NA,25.4559002836202,3.43333333333333
"brudgatan","plot_42","jkn","second","second",2018-04-30 04:36:15,"2018",30,-13.75,"rodhe","Song","Male",NA,29.5519725508374,2
"brudgatan","plot_42","jkn","second","second",2018-04-30 04:35:43,"2018",30,-14.2833333333333,"rodhe","Song","Male",NA,38.4433964086635,1.46666666666667
"brudgatan","plot_45","jkn","second","second",2018-04-30 04:19:47,"2018",30,-30.2166666666667,"kungl","Song","Male",NA,44.1892937690199,4.45
"halsingdal","plot_61","jkn","second","second",2018-04-30 09:00:11,"2018",30,250.183333333333,"svars","Song","Male",NA,19.0615968274499,0.116666666666667
"halsingdal","plot_61","jkn","second","second",2018-04-30 09:02:46,"2018",30,252.766666666667,"blams","Alarm call","Male/Female",NA,23.8259413887289,2.7
"halsingdal","plot_61","jkn","second","second",2018-04-30 09:00:17,"2018",30,250.283333333333,"kungl","Song","Male",NA,3.88744540271703,0.216666666666667
"halsingdal","plot_61","jkn","second","second",2018-04-30 09:02:10,"2018",30,252.166666666667,"trake","Song","Male",NA,18.2209942992396,2.1
"halsingdal","plot_62","jkn","second","second",2018-04-30 09:19:43,"2018",30,269.716666666667,"rodhe","Song","Male",NA,24.1477936882367,0.116666666666667
"halsingdal","plot_62","jkn","second","second",2018-04-30 09:19:56,"2018",30,269.933333333333,"rodhe","Song","Male",NA,41.216489836532,0.333333333333333
"halsingdal","plot_62","jkn","second","second",2018-04-30 09:20:45,"2018",30,270.75,"trake","Song","Male",NA,45.6428219527831,1.15
"halsingdal","plot_62","jkn","second","second",2018-04-30 09:21:56,"2018",30,271.933333333333,"gardg","Song","Male",NA,42.2345634136346,2.33333333333333
"halsingdal","plot_64","jkn","second","second",2018-04-30 08:22:57,"2018",30,212.95,"blams","In breeding habitat: bird seen","Male/Female",5,25.9001465353964,1.13333333333333
